path_id,timestamp,goal_x,goal_y,type,point_index,x,y
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,104,-0.773202756542009,0.2488389298146778
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,105,-0.7508612187335082,0.2376199049892982
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,106,-0.7285395173510842,0.2263619702512294
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,107,-0.7062304044698244,0.2150788585108323
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,108,-0.683938839196248,0.203761414494533
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,109,-0.6618212241205761,0.19210827711385647
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,110,-0.6398668780903058,0.18014920100791798
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,111,-0.6179781448539821,0.16807110634551847
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,112,-0.5961920269756327,0.155809143272176
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,113,-0.5747911935268526,0.14288571168311748
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,114,-0.5537630560064777,0.12936489849336041
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,115,-0.5331465243271971,0.11522457845843448
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,116,-0.5128897186054253,0.10057232604283328
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,117,-0.4934584133842357,0.084842803103367
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,118,-0.47481369875093904,0.06818859753293438
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,119,-0.4590715873103086,0.04876721052478317
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,120,-0.4424257740739854,0.030114866496841586
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,121,-0.42534355946397184,0.011860776869365708
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,122,-0.41392540743835937,-0.010379671460089668
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,123,-0.40025505811356155,-0.03131091566847388
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,124,-0.38478340871309413,-0.05094821454507681
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,125,-0.37450356236850624,-0.07373721634950314
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,126,-0.35577873909143776,-0.09030139506312551
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,127,-0.3367144077526696,-0.10647342289199813
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,128,-0.3142916168912002,-0.1175291786719761
